datetime,open,high,low,close,ticks,volume,ma_line,upper_keltner,lower_keltner,short_trigger,short_stop,long_trigger,long_stop,arrow_marker,goose_momentum_goosemomentum,goose_momentum_goosemomentum_2,sessionDate,sessionType
2024-04-18 23:28:00-04:00,37569,37581,37553,37553,88,91,37746.3102099563,37927.6178362422,37565.0025836703,38121.675,38236.35,37892.325,37777.65,,-81.623009419386,-83.1449137110084,2024-04-18,GBX
2024-04-18 23:29:00-04:00,37553,37577,37553,37574,57,64,37744.595680504,37926.3679075234,37562.8234534846,38121.675,38236.35,37892.325,37777.65,,-79.7009481321423,-81.4229309215753,2024-04-18,GBX
2024-04-18 23:30:00-04:00,37573,37574,37561,37566,53,53,37742.8186090562,37924.0110129212,37561.6262051912,38121.675,38236.35,37892.325,37777.65,,-77.8044584867793,-79.6136947041773,2024-04-18,GBX
2024-04-18 23:31:00-04:00,37565,37577,37559,37570,93,102,37741.0990209064,37922.1900078175,37560.0080339953,38121.675,38236.35,37892.325,37777.65,,-75.9382590494058,-77.7759768767916,2024-04-18,GBX
2024-04-18 23:32:00-04:00,37566,37566,37548,37561,104,109,37739.3069908476,37920.6756793815,37557.9383023137,38121.675,38236.35,37892.325,37777.65,,-74.2668061095116,-76.0213914931516,2024-04-18,GBX
2024-04-18 23:33:00-04:00,37557,37576,37553,37553,56,73,37737.4531899436,37919.1913442632,37555.715035624,38121.675,38236.35,37892.325,37777.65,,-72.8774108043908,-74.4494011487712,2024-04-18,GBX
2024-04-18 23:34:00-04:00,37555,37555,37537,37542,75,77,37735.5083820835,37917.1396890965,37553.8770750705,38121.675,38236.35,37892.325,37777.65,,-71.8576587546889,-73.15352995173,2024-04-18,GBX
2024-04-18 23:35:00-04:00,37551,37562,37548,37560,44,58,37733.762030023,37915.4766076129,37552.047452433,38121.675,38236.35,37892.325,37777.65,,-70.8903154697005,-72.0219227107153,2024-04-18,GBX
2024-04-18 23:36:00-04:00,37559,37563,37541,37548,66,77,37731.9136516148,37913.8997259451,37549.9275772844,38121.675,38236.35,37892.325,37777.65,,-70.1354696099249,-71.0786961603201,2024-04-18,GBX
2024-04-18 23:37:00-04:00,37548,37581,37548,37567,77,77,37730.2727197579,37913.5673903636,37546.9780491523,38121.675,38236.35,37892.325,37777.65,,-69.3101061018164,-70.1944011310683,2024-04-18,GBX
2024-04-18 23:38:00-04:00,37569,37585,37563,37583,63,67,37728.8073195613,37912.3577645888,37545.2568745338,38121.675,38236.35,37892.325,37777.65,,-68.2643088704697,-69.229355000769,2024-04-18,GBX
2024-04-18 23:39:00-04:00,37583,37596,37569,37576,109,111,37727.2868487199,37911.563159966,37543.0105374738,38121.675,38236.35,37892.325,37777.65,,-67.1921423763124,-68.2107486885407,2024-04-18,GBX
2024-04-18 23:40:00-04:00,37576,37582,37559,37573,39,40,37725.7516561953,37910.3685016579,37541.1348107328,38121.675,38236.35,37892.325,37777.65,,-66.1747150395779,-67.1927318640593,2024-04-18,GBX
2024-04-18 23:41:00-04:00,37575,37586,37547,37550,124,147,37724.0028834969,37910.4693125867,37537.5364544071,38121.675,38236.35,37892.325,37777.65,,-65.515110288046,-66.3539210760526,2024-04-18,GBX
2024-04-18 23:42:00-04:00,37552,37558,37543,37543,53,54,37722.2018597805,37908.2308119639,37536.172907597,38121.675,38236.35,37892.325,37777.65,,-65.2047728318325,-65.7793469539425,2024-04-18,GBX
2024-04-18 23:43:00-04:00,37543,37561,37539,37561,92,98,37720.5978611757,37906.8553809991,37534.3403413523,38121.675,38236.35,37892.325,37777.65,,-64.9066559928019,-65.3430014733722,2024-04-18,GBX
2024-04-18 23:44:00-04:00,37561,37563,37551,37554,71,77,37718.9401710148,37904.4787105414,37533.4016314881,38121.675,38236.35,37892.325,37777.65,,-64.7142021718596,-65.0286018226159,2024-04-18,GBX
2024-04-18 23:45:00-04:00,37556,37577,37556,37565,103,106,37717.4084280196,37903.2749422773,37531.5419137618,38121.675,38236.35,37892.325,37777.65,,-64.4607600656216,-64.7446809441188,2024-04-18,GBX
2024-04-18 23:46:00-04:00,37563,37571,37559,37560,30,35,37715.8421750045,37900.9935995681,37530.6907504408,38121.675,38236.35,37892.325,37777.65,,-64.237470617436,-64.4910757807774,2024-04-18,GBX
2024-04-18 23:47:00-04:00,37557,37563,37531,37545,144,152,37714.1422528651,37900.4762503187,37527.8082554116,38121.675,38236.35,37892.325,37777.65,,-64.2303996727522,-64.3607377267648,2024-04-18,GBX
2024-04-18 23:48:00-04:00,37542,37546,37522,37533,88,90,37712.3398423888,37899.0884269324,37525.5912578453,38121.675,38236.35,37892.325,37777.65,,-64.5197462990942,-64.4402420129295,2024-04-18,GBX
2024-04-18 23:49:00-04:00,37530,37534,37502,37517,105,106,37710.3961623651,37898.3114276595,37522.4808970707,38121.675,38236.35,37892.325,37777.65,,-65.2001087772101,-64.8201753950698,2024-04-18,GBX
2024-04-18 23:50:00-04:00,37525,37541,37518,37540,98,120,37708.7006781624,37897.0147965385,37520.3865597864,38121.675,38236.35,37892.325,37777.65,,-65.8305233019635,-65.3253493485166,2024-04-18,GBX
2024-04-18 23:51:00-04:00,37539,37558,37539,37549,61,70,37707.1116166882,37895.3479826426,37518.8752507338,38121.675,38236.35,37892.325,37777.65,,-66.2932113007255,-65.8092803246211,2024-04-18,GBX
2024-04-18 23:52:00-04:00,37546,37554,37545,37548,31,31,37705.5284165221,37892.742530079,37518.3143029653,38121.675,38236.35,37892.325,37777.65,,-66.640839358272,-66.2250598414466,2024-04-18,GBX
2024-04-18 23:53:00-04:00,37546,37567,37536,37560,194,223,37704.0803725766,37892.3620073916,37515.7987377617,38121.675,38236.35,37892.325,37777.65,,-66.7483564980014,-66.486708169724,2024-04-18,GBX
2024-04-18 23:54:00-04:00,37560,37585,37559,37572,120,130,37702.7661400137,37891.6320371688,37513.9002428586,38121.675,38236.35,37892.325,37777.65,,-66.5397766906023,-66.5132424301632,2024-04-18,GBX
2024-04-18 23:55:00-04:00,37572,37581,37563,37580,46,50,37701.5445863817,37890.2327134159,37512.8564593476,38121.675,38236.35,37892.325,37777.65,,-66.0250998709014,-66.2691711505323,2024-04-18,GBX
2024-04-18 23:56:00-04:00,37577,37587,37570,37573,93,98,37700.265535771,37888.6831341779,37511.847937364,38121.675,38236.35,37892.325,37777.65,,-65.4107422454292,-65.8399566979807,2024-04-18,GBX
2024-04-18 23:57:00-04:00,37573,37595,37571,37586,96,104,37699.1285652658,37887.9400184149,37510.3171121166,38121.675,38236.35,37892.325,37777.65,,-64.5854629720809,-65.2127098350308,2024-04-18,GBX
2024-04-18 23:58:00-04:00,37582,37594,37578,37588,25,25,37698.0228083974,37886.4679784307,37509.5776383642,38121.675,38236.35,37892.325,37777.65,,-63.6184954423509,-64.4156026386909,2024-04-18,GBX
2024-04-18 23:59:00-04:00,37588,37611,37583,37601,194,237,37697.0574073189,37886.2742672026,37507.8405474352,38121.675,38236.35,37892.325,37777.65,,-62.4238589907757,-63.4197308147333,2024-04-18,GBX
2024-04-19 00:00:00-04:00,37598,37611,37592,37592,84,84,37696.0120599824,37885.1421849418,37506.8819350229,38121.675,38236.35,37892.325,37777.65,,-61.2273975177932,-62.3235641662633,2024-04-18,GBX
2024-04-19 00:01:00-04:00,37593,37626,37584,37619,165,179,37695.2457708283,37886.4641532509,37504.0273884058,38121.675,38236.35,37892.325,37777.65,,-59.7269931924971,-61.0252786793802,2024-04-18,GBX
2024-04-19 00:02:00-04:00,37618,37620,37601,37604,90,91,37694.3378527106,37885.4495845618,37503.2261208594,38121.675,38236.35,37892.325,37777.65,,-58.2620849403871,-59.6436818098836,2024-04-18,GBX
2024-04-19 00:03:00-04:00,37605,37605,37584,37593,84,88,37693.3295158677,37884.5247130736,37502.1343186618,38121.675,38236.35,37892.325,37777.65,,-57.0084460002543,-58.326063905069,2024-04-18,GBX
2024-04-19 00:04:00-04:00,37596,37622,37593,37618,101,113,37692.5799684462,37884.6140194112,37500.5459174811,38121.675,38236.35,37892.325,37777.65,,-55.6206626105483,-56.9733632578086,2024-04-18,GBX
2024-04-19 00:05:00-04:00,37613,37623,37611,37617,33,34,37691.8279289591,37883.0855217056,37500.5703362126,38121.675,38236.35,37892.325,37777.65,,-54.1896844091836,-55.5815238334961,2024-04-18,GBX
2024-04-19 00:06:00-04:00,37615,37638,37610,37638,79,82,37691.292327676,37883.2936259672,37499.2910293847,38121.675,38236.35,37892.325,37777.65,,-52.5063242216893,-54.0439240275927,2024-04-18,GBX
2024-04-19 00:07:00-04:00,37632,37645,37627,37640,83,86,37690.7819562563,37882.5742864054,37498.9896261072,38121.675,38236.35,37892.325,37777.65,,-50.6824475177962,-52.3631857726945,2024-04-18,GBX
2024-04-19 00:08:00-04:00,37640,37649,37632,37632,85,91,37690.1970611692,37881.6879750979,37498.7061472405,38121.675,38236.35,37892.325,37777.65,,-48.921739075031,-50.6424624238628,2024-04-18,GBX
2024-04-19 00:09:00-04:00,37631,37646,37630,37644,99,101,37689.7373889187,37880.8353584302,37498.6394194072,38121.675,38236.35,37892.325,37777.65,,-47.0973889724067,-48.8699256981347,2024-04-18,GBX
2024-04-19 00:10:00-04:00,37642,37660,37636,37645,174,189,37689.2922407703,37880.7573946648,37497.8270868758,38121.675,38236.35,37892.325,37777.65,,-45.275741610133,-47.0728336541338,2024-04-18,GBX
2024-04-19 00:11:00-04:00,37644,37644,37619,37627,119,123,37688.672417479,37880.6901569069,37496.6546780512,38121.675,38236.35,37892.325,37777.65,,-43.737008838628,-45.4049212463809,2024-04-18,GBX
2024-04-19 00:12:00-04:00,37625,37644,37624,37644,46,56,37688.2279158126,37880.2255782312,37496.2302533939,38121.675,38236.35,37892.325,37777.65,,-42.2201262504575,-43.8125237484192,2024-04-18,GBX
2024-04-19 00:13:00-04:00,37644,37659,37641,37645,79,82,37687.797787297,37879.5865177513,37496.0090568428,38121.675,38236.35,37892.325,37777.65,,-40.7537622445991,-42.2831429965091,2024-04-18,GBX
2024-04-19 00:14:00-04:00,37645,37659,37638,37646,60,63,37687.381888916,37879.2473484204,37495.5164294115,38121.675,38236.35,37892.325,37777.65,,-39.3557729234914,-40.8194579600002,2024-04-18,GBX
2024-04-19 00:15:00-04:00,37644,37652,37633,37642,73,73,37686.9303278322,37878.6826981874,37495.1779574771,38121.675,38236.35,37892.325,37777.65,,-38.084447696765,-39.4519528283826,2024-04-18,GBX
2024-04-19 00:16:00-04:00,37643,37645,37626,37634,149,173,37686.4036579035,37878.0440643746,37494.7632514325,38121.675,38236.35,37892.325,37777.65,,-37.0295724851715,-38.2407626567771,2024-04-18,GBX
2024-04-19 00:17:00-04:00,37637,37643,37627,37637,62,64,37685.9120792179,37877.1580537838,37494.6661046521,38121.675,38236.35,37892.325,37777.65,,-36.1149064403434,-37.1778345485602,2024-04-18,GBX
2024-04-19 00:18:00-04:00,37636,37654,37635,37647,73,76,37685.5248943501,37876.6639437959,37494.3858449043,38121.675,38236.35,37892.325,37777.65,,-35.1943759136674,-36.1861052311138,2024-04-18,GBX
2024-04-19 00:19:00-04:00,37645,37645,37637,37645,35,36,37685.1216615705,37875.3041035591,37494.9392195819,38121.675,38236.35,37892.325,37777.65,,-34.3251745547141,-35.255639892914,2024-04-18,GBX
2024-04-19 00:20:00-04:00,37643,37645,37627,37640,51,56,37684.6726898136,37874.6642617327,37494.6811178945,38121.675,38236.35,37892.325,37777.65,,-33.5833090868111,-34.4194744898626,2024-04-18,GBX
2024-04-19 00:21:00-04:00,37639,37645,37632,37637,40,41,37684.198334691,37873.5282989294,37494.8683704528,38121.675,38236.35,37892.325,37777.65,,-32.9900686888333,-33.7047715893479,2024-04-18,GBX
2024-04-19 00:22:00-04:00,37635,37645,37625,37626,80,82,37683.6192467837,37872.9558780445,37494.2826155229,38121.675,38236.35,37892.325,37777.65,,-32.65926638439,-33.182018986869,2024-04-18,GBX
2024-04-19 00:23:00-04:00,37626,37638,37626,37638,36,45,37683.1653239301,37871.7523369694,37494.5783108908,38121.675,38236.35,37892.325,37777.65,,-32.359236240876,-32.7706276138725,2024-04-18,GBX
2024-04-19 00:24:00-04:00,37634,37645,37630,37634,33,33,37682.6761167268,37870.804552522,37494.5476809317,38121.675,38236.35,37892.325,37777.65,,-32.1241636262927,-32.4473956200826,2024-04-18,GBX
2024-04-19 00:25:00-04:00,37635,37656,37633,37647,150,164,37682.3211304907,37870.7517709048,37493.8904900766,38121.675,38236.35,37892.325,37777.65,,-31.7479104439586,-32.0976530320206,2024-04-18,GBX
2024-04-19 00:26:00-04:00,37648,37656,37637,37656,62,63,37682.0592286948,37870.410957264,37493.7075001256,38121.675,38236.35,37892.325,37777.65,,-31.1703789653087,-31.6340159986646,2024-04-18,GBX
2024-04-19 00:27:00-04:00,37655,37655,37644,37648,38,38,37681.7203308968,37869.3322412713,37494.1084205224,38121.675,38236.35,37892.325,37777.65,,-30.5806219704381,-31.1073189845514,2024-04-18,GBX
2024-04-19 00:28:00-04:00,37652,37667,37652,37667,56,69,37681.5738599426,37869.1150050397,37494.0327148456,38121.675,38236.35,37892.325,37777.65,,-29.7280285278539,-30.4176737562026,2024-04-18,GBX
2024-04-19 00:29:00-04:00,37667,37669,37662,37663,37,60,37681.3890454159,37867.7258010095,37495.0522898222,38121.675,38236.35,37892.325,37777.65,,-28.7634699866684,-29.5905718714355,2024-04-18,GBX
2024-04-19 00:30:00-04:00,37666,37695,37666,37688,123,135,37681.4548260585,37868.9623602034,37493.9472919135,38121.675,38236.35,37892.325,37777.65,,-27.4171669526789,-28.5038694120572,2024-04-18,GBX
2024-04-19 00:31:00-04:00,37689,37691,37663,37666,94,98,37681.3010466947,37869.5896004004,37493.012492989,38121.675,38236.35,37892.325,37777.65,,-26.1177364549015,-27.3108029334794,2024-04-18,GBX
2024-04-19 00:32:00-04:00,37669,37669,37649,37663,61,62,37681.1189467276,37869.4245297497,37492.8133637056,38121.675,38236.35,37892.325,37777.65,,-24.929389825292,-26.1200963793857,2024-04-18,GBX
2024-04-19 00:33:00-04:00,37657,37659,37641,37648,35,41,37680.7894049691,37869.300902588,37492.2779073503,38121.675,38236.35,37892.325,37777.65,,-24.0534815587606,-25.0867889690731,2024-04-18,GBX
2024-04-19 00:34:00-04:00,37650,37650,37639,37647,18,18,37680.4531919844,37868.1287543035,37492.7776296652,38121.675,38236.35,37892.325,37777.65,,-23.4295748027537,-24.2581818859134,2024-04-18,GBX
2024-04-19 00:35:00-04:00,37647,37652,37641,37647,37,39,37680.1203244024,37866.9682691861,37493.2723796188,38121.675,38236.35,37892.325,37777.65,,-22.9904726382101,-23.6243272620618,2024-04-18,GBX
2024-04-19 00:36:00-04:00,37646,37663,37645,37663,33,36,37679.9499729158,37866.6402267066,37493.2597191251,38121.675,38236.35,37892.325,37777.65,,-22.3688067965251,-22.9965670292934,2024-04-18,GBX
2024-04-19 00:37:00-04:00,37661,37665,37660,37660,21,21,37679.7514657226,37865.0567418638,37494.4461895815,38121.675,38236.35,37892.325,37777.65,,-21.6390227036764,-22.3177948664849,2024-04-18,GBX
2024-04-19 00:38:00-04:00,37660,37673,37660,37667,14,16,37679.6245854667,37864.3148837358,37494.9342871976,38121.675,38236.35,37892.325,37777.65,,-20.7217517304523,-21.5197732984686,2024-04-18,GBX
2024-04-19 00:39:00-04:00,37666,37666,37652,37652,27,27,37679.3497139695,37863.6202082757,37495.0792196633,38121.675,38236.35,37892.325,37777.65,,-19.8752092938845,-20.6974912961765,2024-04-18,GBX
2024-04-19 00:40:00-04:00,37653,37654,37649,37650,23,23,37679.0576770146,37861.9672708799,37496.1480831492,38121.675,38236.35,37892.325,37777.65,,-19.1276481509541,-19.9125697235653,2024-04-18,GBX
2024-04-19 00:41:00-04:00,37654,37661,37651,37661,23,24,37678.8779986363,37861.0073975378,37496.7485997348,38121.675,38236.35,37892.325,37777.65,,-18.3141464260112,-19.1133580747883,2024-04-18,GBX
2024-04-19 00:42:00-04:00,37663,37673,37663,37673,18,19,37678.8195110877,37860.2710055225,37497.3680166529,38121.675,38236.35,37892.325,37777.65,,-17.3086317399117,-18.21099490735,2024-04-18,GBX
2024-04-19 00:43:00-04:00,37675,37684,37675,37678,37,46,37678.8113567485,37859.4971646716,37498.1255488255,38121.675,38236.35,37892.325,37777.65,,-16.1293997602825,-17.1701973338162,2024-04-18,GBX
2024-04-19 00:44:00-04:00,37677,37684,37676,37680,19,22,37678.8231840446,37858.4673421375,37499.1790259516,38121.675,38236.35,37892.325,37777.65,,-14.8374597141278,-16.003828523972,2024-04-18,GBX
2024-04-19 00:45:00-04:00,37680,37684,37674,37684,30,31,37678.8746946511,37857.6766223152,37500.0727669869,38121.675,38236.35,37892.325,37777.65,,-13.4495769795927,-14.7267027517824,2024-04-18,GBX
2024-04-19 00:46:00-04:00,37680,37680,37671,37674,28,30,37678.8261902267,37857.0778499539,37500.5745304995,38121.675,38236.35,37892.325,37777.65,,-12.1841474593833,-13.4554251055828,2024-04-18,GBX
2024-04-19 00:47:00-04:00,37674,37674,37652,37664,38,39,37678.6786659458,37857.2362793076,37500.1210525841,38121.675,38236.35,37892.325,37777.65,,-11.1876043534457,-12.3215147295143,2024-04-18,GBX
2024-04-19 00:48:00-04:00,37674,37674,37668,37672,17,19,37678.6122115583,37856.3384058816,37500.886017235,38121.675,38236.35,37892.325,37777.65,,-10.2875695026863,-11.3045421161003,2024-04-18,GBX
2024-04-19 00:49:00-04:00,37674,37678,37670,37675,23,27,37678.5762691548,37855.2902625395,37501.86227577,38121.675,38236.35,37892.325,37777.65,,-9.43719289052655,-10.3708675033134,2024-04-18,GBX
2024-04-19 00:50:00-04:00,37671,37674,37663,37663,34,39,37678.421281402,37854.5112549521,37502.3313078518,38121.675,38236.35,37892.325,37777.65,,-8.79825099203372,-9.58455924767358,2024-04-18,GBX
2024-04-19 00:51:00-04:00,37663,37663,37648,37648,53,68,37678.1185820845,37853.8743270421,37502.3628371269,38121.675,38236.35,37892.325,37777.65,,-8.54560870631611,-9.06508397699484,2024-04-18,GBX
2024-04-19 00:52:00-04:00,37648,37662,37647,37659,33,38,37677.9283474369,37853.3531894596,37502.5035054142,38121.675,38236.35,37892.325,37777.65,,-8.39826684993189,-8.73167541346336,2024-04-18,GBX
2024-04-19 00:53:00-04:00,37660,37663,37658,37661,10,10,37677.7599061689,37851.9118641914,37503.6079481464,38121.675,38236.35,37892.325,37777.65,,-8.29688004468777,-8.51427772907557,2024-04-18,GBX
2024-04-19 00:54:00-04:00,37658,37714,37658,37701,273,374,37677.9911508836,37855.7037859407,37500.2785158266,38121.675,38236.35,37892.325,37777.65,,-7.62920691868406,-8.07174232387981,2024-04-18,GBX
2024-04-19 00:55:00-04:00,37698,37702,37695,37702,20,24,37678.2300449047,37854.8360865781,37501.6240032313,38121.675,38236.35,37892.325,37777.65,,-6.58559536010913,-7.32866884199447,2024-04-18,GBX
2024-04-19 00:56:00-04:00,37698,37700,37684,37692,67,77,37678.3670593832,37854.9173195475,37501.816799219,38121.675,38236.35,37892.325,37777.65,,-5.47292092265942,-6.40079488232695,2024-04-18,GBX
2024-04-19 00:57:00-04:00,37692,37696,37689,37695,35,57,37678.5325612799,37853.9877939798,37503.07732858,38121.675,38236.35,37892.325,37777.65,,-4.30437532204825,-5.3525851021876,2024-04-18,GBX
2024-04-19 00:58:00-04:00,37690,37700,37690,37698,29,36,37678.7262671378,37853.3809502586,37504.0715840171,38121.675,38236.35,37892.325,37777.65,,-3.09073360698962,-4.22165935458861,2024-04-18,GBX
2024-04-19 00:59:00-04:00,37695,37701,37695,37698,14,15,37678.9180455743,37852.4020353307,37505.4340558179,38121.675,38236.35,37892.325,37777.65,,-1.87883505362421,-3.05024720410641,2024-04-18,GBX
2024-04-19 01:00:00-04:00,37702,37707,37699,37706,41,48,37679.1875177576,37851.7960449294,37506.5789905859,38121.675,38236.35,37892.325,37777.65,,-0.585934757786972,-1.81809098094669,2024-04-18,GBX
2024-04-19 01:01:00-04:00,37705,37738,37704,37735,104,133,37679.7428658396,37853.8478255769,37505.6379061024,38121.675,38236.35,37892.325,37777.65,,1.16037155376573,-0.328859713590479,2024-04-18,GBX
2024-04-19 01:02:00-04:00,37736,37742,37729,37742,68,92,37680.3623398114,37853.9637676109,37506.7609120119,38121.675,38236.35,37892.325,37777.65,,3.26098251990307,1.46606140315629,2024-04-18,GBX
2024-04-19 01:03:00-04:00,37740,37748,37732,37733,60,62,37680.8860976242,37854.2725858437,37507.4996094048,38121.675,38236.35,37892.325,37777.65,,5.39375450527734,3.42990795421682,2024-04-18,GBX
2024-04-19 01:04:00-04:00,37735,37736,37728,37733,27,28,37681.4046439165,37853.8221123527,37508.9871754803,38121.675,38236.35,37892.325,37777.65,,7.47827561342197,5.45409178381939,2024-04-18,GBX
2024-04-19 01:05:00-04:00,37733,37738,37733,37738,13,14,37681.967781788,37853.1422903392,37510.7932732368,38121.675,38236.35,37892.325,37777.65,,9.5467367194274,7.5004142516234,2024-04-18,GBX
2024-04-19 01:06:00-04:00,37739,37749,37737,37747,67,68,37682.6148685364,37853.220476505,37512.0092605677,38121.675,38236.35,37892.325,37777.65,,11.7170935288483,9.60875389023582,2024-04-18,GBX
2024-04-19 01:07:00-04:00,37748,37748,37740,37740,34,39,37683.1858648693,37852.8501235049,37513.5216062337,38121.675,38236.35,37892.325,37777.65,,13.7798817468254,11.6943178185306,2024-04-18,GBX
2024-04-19 01:08:00-04:00,37742,37742,37734,37736,20,20,37683.7113786517,37852.4436546144,37514.9791026891,38121.675,38236.35,37892.325,37777.65,,15.643207614172,13.6687627163513,2024-04-18,GBX
2024-04-19 01:09:00-04:00,37734,37735,37719,37720,55,58,37684.0724594612,37852.7327724789,37515.4121464435,38121.675,38236.35,37892.325,37777.65,,17.0670233373622,15.3678930268567,2024-04-18,GBX
2024-04-19 01:10:00-04:00,37723,37725,37716,37720,67,69,37684.4299474267,37852.2627946433,37516.5971002102,38121.675,38236.35,37892.325,37777.65,,18.2858402274189,16.8268666271378,2024-04-18,GBX
2024-04-19 01:11:00-04:00,37720,37725,37710,37711,40,40,37684.6943260593,37852.2751051443,37517.1135469743,38121.675,38236.35,37892.325,37777.65,,19.2192412993427,18.0230539632403,2024-04-18,GBX
2024-04-19 01:12:00-04:00,37715,37724,37714,37723,27,28,37685.0754770438,37852.2176414115,37517.933312676,38121.675,38236.35,37892.325,37777.65,,20.1183606024526,19.0707072828464,2024-04-18,GBX
2024-04-19 01:13:00-04:00,37725,37729,37721,37725,32,33,37685.4727359787,37851.7080131388,37519.2374588185,38121.675,38236.35,37892.325,37777.65,,20.998564908059,20.0346360954527,2024-04-18,GBX
2024-04-19 01:14:00-04:00,37725,37725,37716,37717,19,19,37685.7864400983,37851.2183811673,37520.3544990293,38121.675,38236.35,37892.325,37777.65,,21.7141861760265,20.8744111357396,2024-04-18,GBX
2024-04-19 01:15:00-04:00,37715,37723,37715,37716,29,29,37686.0870725351,37850.6291435437,37521.5450015265,38121.675,38236.35,37892.325,37777.65,,22.2805829861935,21.5774970609666,2024-04-18,GBX
2024-04-19 01:16:00-04:00,37717,37721,37714,37721,21,24,37686.4344648482,37850.0009928617,37522.8679368347,38121.675,38236.35,37892.325,37777.65,,22.8458013775713,22.2116492192689,2024-04-18,GBX
2024-04-19 01:17:00-04:00,37720,37722,37714,37718,24,24,37686.7485497751,37849.4437690521,37524.053330498,38121.675,38236.35,37892.325,37777.65,,23.482292868217,22.846971043743,2024-04-18,GBX
2024-04-19 01:18:00-04:00,37720,37723,37719,37722,5,5,37687.0993104738,37848.6483086635,37525.5503122841,38121.675,38236.35,37892.325,37777.65,,24.2131130009536,23.5300420223483,2024-04-18,GBX
2024-04-19 01:19:00-04:00,37725,37744,37723,37735,111,144,37687.5759342502,37849.5970817117,37525.5547867888,38121.675,38236.35,37892.325,37777.65,,25.1955529876801,24.3627975050142,2024-04-18,GBX
2024-04-19 01:20:00-04:00,37735,37736,37727,37732,50,52,37688.0179647552,37849.2777077643,37526.7582217461,38121.675,38236.35,37892.325,37777.65,,26.2721743978843,25.3174859514492,2024-04-18,GBX
2024-04-19 01:21:00-04:00,37736,37738,37734,37737,6,6,37688.5053481905,37848.7276808214,37528.2830155596,38121.675,38236.35,37892.325,37777.65,,27.4618472193479,26.3896665853986,2024-04-18,GBX
2024-04-19 01:22:00-04:00,37735,37750,37734,37747,26,35,37689.0873845269,37849.2279029027,37528.946866151,38121.675,38236.35,37892.325,37777.65,,28.8974406571927,27.6435536212956,2024-04-18,GBX
2024-04-19 01:23:00-04:00,37751,37751,37744,37751,5,5,37689.703430452,37848.9122023763,37530.4946585276,38121.675,38236.35,37892.325,37777.65,,30.6623638758731,29.1529587485844,2024-04-18,GBX
2024-04-19 01:24:00-04:00,37743,37746,37740,37746,6,6,37690.2635953231,37848.9280013577,37531.5991892885,38121.675,38236.35,37892.325,37777.65,,32.729023812055,30.9409912803197,2024-04-18,GBX
2024-04-19 01:25:00-04:00,37747,37747,37732,37734,28,34,37690.6987834293,37849.2023496029,37532.1952172558,38121.675,38236.35,37892.325,37777.65,,34.7518305486022,32.8464109144609,2024-04-18,GBX
2024-04-19 01:26:00-04:00,37733,37737,37732,37733,14,14,37691.1196910569,37848.5187441342,37533.7206379796,38121.675,38236.35,37892.325,37777.65,,36.7451960789368,34.7958034966988,2024-04-18,GBX
2024-04-19 01:27:00-04:00,37733,37738,37733,37738,8,8,37691.5861617926,37847.8916919537,37535.2806316316,38121.675,38236.35,37892.325,37777.65,,38.7888464546151,36.792324975657,2024-04-18,GBX
2024-04-19 01:28:00-04:00,37735,37743,37735,37740,9,9,37692.0678915261,37847.5743616855,37536.5614213666,38121.675,38236.35,37892.325,37777.65,,41.0809515895443,38.9366382826006,2024-04-18,GBX
2024-04-19 01:29:00-04:00,37739,37741,37739,37741,3,3,37692.5547781775,37846.7029750021,37538.406581353,38121.675,38236.35,37892.325,37777.65,,43.7262849546693,41.331461618635,2024-04-18,GBX
2024-04-19 01:30:00-04:00,37740,37740,37735,37735,6,6,37692.9771186932,37846.1586667931,37539.7955705933,38121.675,38236.35,37892.325,37777.65,,46.4850608702333,43.9082612444341,2024-04-18,GBX
2024-04-19 01:31:00-04:00,37735,37737,37735,37737,2,2,37693.4151573132,37845.261565631,37541.5687489953,38121.675,38236.35,37892.325,37777.65,,49.437176882012,46.6727190632231,2024-04-18,GBX
2024-04-19 01:32:00-04:00,37737,37737,37733,37733,21,21,37693.8090363449,37844.5226445799,37543.0954281098,38121.675,38236.35,37892.325,37777.65,,52.4620209465787,49.5673700049009,2024-04-18,GBX
2024-04-19 01:33:00-04:00,37735,37737,37732,37734,25,25,37694.208946431,37843.8955535891,37544.5223392729,38121.675,38236.35,37892.325,37777.65,,55.5382055230095,52.5527877639552,2024-04-18,GBX
2024-04-19 01:34:00-04:00,37733,37736,37732,37733,11,12,37694.5949270635,37843.1702246977,37546.0196294294,38121.675,38236.35,37892.325,37777.65,,58.5646495435758,55.5587186537655,2024-04-18,GBX
2024-04-19 01:35:00-04:00,37737,37737,37737,37737,4,4,37695.0168680878,37842.4919140042,37547.5418221714,38121.675,38236.35,37892.325,37777.65,,61.5639512903986,58.5613349720821,2024-04-18,GBX
2024-04-19 01:36:00-04:00,37738,37738,37737,37737,5,5,37695.4346106938,37841.5367705812,37549.3324508065,38121.675,38236.35,37892.325,37777.65,,64.4703174147843,61.5158261934332,2024-04-18,GBX
2024-04-19 01:37:00-04:00,37734,37734,37731,37731,4,4,37695.7884951646,37841.0040663963,37550.5729239328,38121.675,38236.35,37892.325,37777.65,,67.1145625070874,64.3151943502603,2024-04-18,GBX
2024-04-19 01:38:00-04:00,37733,37744,37732,37744,19,28,37696.2682116306,37841.2677075267,37551.2687157344,38121.675,38236.35,37892.325,37777.65,,69.7715254033181,67.0433598767892,2024-04-18,GBX
